Date,Price,Open,High,Low,Vol.,Change %
2016-07-12,5022.82,5017.99,5032.10,5009.68,417.28M,0.69%
2016-07-11,4988.64,4976.54,5002.50,4976.54,386.48M,0.64%
2016-07-08,4956.76,4906.66,4959.00,4901.27,433.26M,1.64%
2016-07-07,4876.81,4867.47,4889.01,4853.68,352.30M,0.36%
2016-07-06,4859.16,4799.32,4861.05,4786.01,436.56M,0.75%
2016-07-05,4822.90,4837.06,4839.13,4797.29,406.89M,-0.82%
2016-07-01,4862.57,4837.18,4880.17,4837.17,380.07M,0.41%
2016-06-30,4842.67,4793.75,4843.11,4774.52,574.07M,1.33%
2016-06-29,4779.24,4732.93,4787.59,4732.34,466.31M,1.86%
2016-06-28,4691.87,4643.93,4692.98,4643.93,470.19M,2.12%
2016-06-27,4594.44,4664.43,4665.04,4574.25,619.73M,-2.41%
2016-06-24,4707.98,4715.80,4798.22,4698.42,1.52B,-4.12%
2016-06-23,4910.04,4872.19,4910.04,4859.40,398.65M,1.59%
2016-06-22,4833.32,4846.68,4875.93,4830.00,376.04M,-0.22%
2016-06-21,4843.76,4845.09,4852.19,4826.59,391.14M,0.14%
2016-06-20,4837.21,4856.69,4882.15,4834.51,412.67M,0.77%
2016-06-17,4800.34,4835.02,4835.02,4792.34,1.01B,-0.92%
2016-06-16,4844.91,4809.69,4847.86,4778.78,389.89M,0.21%
2016-06-15,4834.93,4855.08,4868.16,4830.33,402.22M,-0.18%
2016-06-14,4843.55,4836.67,4863.01,4811.93,401.84M,-0.10%
2016-06-13,4848.44,4868.51,4894.85,4844.94,420.34M,-0.94%
2016-06-10,4894.55,4915.15,4917.92,4880.61,402.18M,-1.29%
2016-06-09,4958.62,4954.15,4965.49,4940.55,361.93M,-0.32%
2016-06-08,4974.64,4970.01,4979.66,4956.79,367.54M,0.26%
2016-06-07,4961.75,4972.14,4979.38,4960.28,391.05M,-0.14%
2016-06-06,4968.71,4950.46,4980.14,4944.87,385.15M,0.53%
2016-06-03,4942.52,4958.10,4958.65,4909.21,382.23M,-0.58%
2016-06-02,4971.36,4941.25,4971.36,4924.23,386.10M,0.39%
2016-06-01,4952.25,4928.97,4958.98,4923.20,423.30M,0.08%
2016-05-31,4948.06,4938.48,4951.45,4923.03,711.67M,0.29%
2016-05-27,4933.51,4904.05,4933.51,4902.50,363.02M,0.65%
2016-05-26,4901.77,4897.78,4909.38,4887.27,354.80M,0.14%
2016-05-25,4894.89,4877.18,4905.45,4872.42,397.17M,0.70%
2016-05-24,4861.06,4792.85,4865.99,4792.63,433.12M,2.00%
2016-05-23,4765.78,4771.57,4792.64,4763.91,410.29M,-0.08%
2016-05-20,4769.56,4729.44,4781.70,4729.00,484.07M,1.21%
2016-05-19,4712.53,4717.36,4735.27,4678.38,405.76M,-0.56%
2016-05-18,4739.12,4705.78,4762.28,4704.49,445.26M,0.50%
2016-05-17,4715.73,4768.85,4776.15,4703.39,472.99M,-1.25%
2016-05-16,4775.46,4728.86,4791.25,4724.73,419.40M,1.22%
2016-05-13,4717.68,4731.07,4759.29,4708.26,407.81M,-0.41%
2016-05-12,4737.33,4778.19,4779.46,4710.16,447.76M,-0.49%
2016-05-11,4760.69,4799.30,4812.19,4760.36,417.00M,-1.02%
2016-05-10,4809.88,4768.91,4811.30,4758.20,401.00M,1.26%
2016-05-09,4750.21,4736.35,4771.94,4735.06,395.51M,0.30%
2016-05-06,4736.15,4695.90,4736.15,4684.28,441.06M,0.40%
2016-05-05,4717.09,4742.42,4744.55,4709.75,448.69M,-0.18%
2016-05-04,4725.64,4735.28,4751.64,4713.91,469.20M,-0.79%
2016-05-03,4763.22,4780.88,4791.43,4749.71,445.57M,-1.13%
2016-05-02,4817.59,4786.55,4821.57,4768.28,435.63M,0.88%
2016-04-29,4775.36,4805.79,4807.89,4740.84,602.09M,-0.62%
2016-04-28,4805.29,4857.60,4889.16,4796.32,478.62M,-1.19%
2016-04-27,4863.14,4855.38,4872.91,4826.38,441.73M,-0.51%
2016-04-26,4888.28,4903.81,4915.00,4875.42,417.36M,-0.15%
2016-04-25,4895.79,4891.48,4904.87,4878.37,369.67M,-0.21%
2016-04-22,4906.23,4898.24,4921.66,4872.02,489.17M,-0.80%
2016-04-21,4945.89,4949.12,4966.61,4932.64,383.40M,-0.05%
2016-04-20,4948.13,4941.99,4969.32,4928.29,394.43M,0.16%
2016-04-19,4940.33,4968.30,4968.67,4915.52,413.23M,-0.40%
2016-04-18,4960.02,4919.36,4960.79,4915.63,370.38M,0.44%
2016-04-15,4938.22,4938.83,4950.43,4925.46,432.04M,-0.16%
2016-04-14,4945.89,4947.62,4961.30,4931.81,369.79M,-0.03%
2016-04-13,4947.42,4904.79,4951.91,4903.60,431.41M,1.55%
2016-04-12,4872.09,4838.81,4879.60,4808.91,385.61M,0.80%
2016-04-11,4833.40,4873.39,4897.55,4833.40,361.58M,-0.36%
2016-04-08,4850.69,4883.99,4892.60,4835.36,367.47M,0.05%
2016-04-07,4848.37,4893.57,4901.49,4831.49,452.84M,-1.47%
2016-04-06,4920.72,4849.57,4921.51,4849.28,402.78M,1.59%
2016-04-05,4843.93,4855.90,4872.70,4838.62,430.35M,-0.98%
2016-04-04,4891.80,4911.22,4917.75,4885.17,386.30M,-0.46%
2016-04-01,4914.54,4842.55,4917.09,4832.06,443.37M,0.92%
2016-03-31,4869.85,4869.57,4891.30,4864.41,452.45M,0.01%
2016-03-30,4869.29,4875.46,4899.14,4859.35,388.83M,0.47%
2016-03-29,4846.62,4756.55,4849.31,4749.78,453.24M,1.67%
2016-03-28,4766.79,4785.25,4787.39,4760.01,336.93M,-0.14%
2016-03-24,4773.51,4743.36,4773.51,4734.77,383.91M,0.10%
2016-03-23,4768.86,4813.87,4816.67,4765.37,399.92M,-1.10%
2016-03-22,4821.66,4783.60,4835.60,4781.71,373.16M,0.27%
2016-03-21,4808.87,4787.31,4814.85,4785.38,375.80M,0.28%
2016-03-18,4795.65,4784.63,4804.58,4772.41,1.14B,0.43%
2016-03-17,4774.98,4752.62,4788.09,4737.97,435.04M,0.23%
2016-03-16,4763.97,4717.88,4774.78,4716.45,402.69M,0.75%
2016-03-15,4728.67,4731.14,4735.27,4712.07,397.35M,-0.45%
2016-03-14,4750.28,4733.39,4762.27,4731.51,379.76M,0.04%
2016-03-11,4748.47,4712.38,4748.79,4700.91,416.03M,1.85%
2016-03-10,4662.16,4691.20,4716.14,4607.99,439.52M,-0.26%
2016-03-09,4674.38,4666.42,4676.47,4642.42,410.13M,0.55%
2016-03-08,4648.82,4676.22,4695.03,4642.86,467.11M,-1.26%
2016-03-07,4708.25,4690.88,4731.19,4674.82,486.23M,-0.19%
2016-03-04,4717.02,4715.77,4746.65,4687.94,510.77M,0.20%
2016-03-03,4707.42,4698.38,4707.72,4674.46,444.92M,0.09%
2016-03-02,4703.42,4683.80,4703.57,4665.93,452.45M,0.29%
2016-03-01,4689.60,4596.01,4689.60,4581.75,507.41M,2.89%
2016-02-29,4557.95,4585.30,4619.90,4557.46,565.97M,-0.71%
2016-02-26,4590.47,4615.14,4618.85,4580.78,438.38M,0.18%
2016-02-25,4582.20,4554.73,4582.20,4516.89,392.23M,0.87%
2016-02-24,4542.61,4453.93,4547.64,4425.72,452.41M,0.87%
2016-02-23,4503.58,4550.05,4558.06,4500.94,388.34M,-1.47%
2016-02-22,4570.61,4548.31,4576.47,4546.55,427.62M,1.47%
2016-02-19,4504.43,4464.67,4513.15,4455.10,488.38M,0.38%
2016-02-18,4487.54,4548.10,4548.47,4482.77,472.55M,-1.03%
2016-02-17,4534.06,4471.66,4540.78,4463.51,576.51M,2.21%
2016-02-16,4435.95,4397.95,4435.95,4376.52,553.80M,2.27%
2016-02-12,4337.51,4307.29,4340.13,4274.15,506.31M,1.66%
2016-02-11,4266.84,4218.81,4293.22,4209.76,688.73M,-0.39%
2016-02-10,4283.59,4318.28,4369.62,4280.73,561.08M,0.35%
2016-02-09,4268.76,4224.87,4329.61,4222.48,579.16M,-0.35%
2016-02-08,4283.75,4288.02,4301.53,4212.81,673.87M,-1.82%
2016-02-05,4363.14,4491.48,4493.19,4350.38,636.44M,-3.25%
2016-02-04,4509.56,4492.48,4545.52,4463.99,543.90M,0.12%
2016-02-03,4504.24,4543.82,4547.32,4424.47,577.23M,-0.28%
2016-02-02,4516.95,4588.69,4589.90,4503.12,511.64M,-2.24%
2016-02-01,4620.37,4587.59,4636.93,4565.38,480.04M,0.14%
2016-01-29,4613.95,4512.09,4613.95,4511.30,754.58M,2.38%
2016-01-28,4506.68,4533.81,4533.81,4447.50,545.17M,0.86%
2016-01-27,4468.17,4548.87,4568.85,4450.83,513.42M,-2.18%
2016-01-26,4567.67,4537.04,4583.21,4503.52,461.53M,1.09%
2016-01-25,4518.49,4574.60,4590.44,4514.78,483.49M,-1.58%
2016-01-22,4591.18,4557.39,4591.18,4540.27,523.81M,2.66%
2016-01-21,4472.06,4480.70,4537.15,4432.02,567.90M,0.01%
2016-01-20,4471.69,4405.22,4514.92,4313.39,716.73M,-0.12%
2016-01-19,4476.95,4548.05,4550.57,4430.77,572.07M,-0.26%
2016-01-15,4488.42,4464.37,4520.45,4419.41,739.41M,-2.74%
2016-01-14,4615.00,4545.37,4650.55,4470.59,593.87M,1.97%
2016-01-13,4526.06,4706.02,4713.98,4517.56,570.19M,-3.41%
2016-01-12,4685.92,4681.54,4714.80,4618.03,498.55M,1.03%
2016-01-11,4637.99,4673.44,4683.02,4573.77,528.17M,-0.12%
2016-01-08,4643.63,4722.02,4742.57,4637.85,540.57M,-0.98%
2016-01-07,4689.43,4736.40,4788.02,4688.17,590.07M,-3.03%
2016-01-06,4835.77,4813.76,4866.04,4804.69,501.75M,-1.14%
2016-01-05,4891.43,4917.84,4926.73,4872.74,428.07M,-0.24%
2016-01-04,4903.09,4897.65,4903.09,4846.98,569.79M,-2.08%
2015-12-31,5007.41,5047.04,5058.06,5007.01,384.40M,-1.15%
2015-12-30,5065.85,5101.18,5102.35,5065.69,270.26M,-0.82%
2015-12-29,5107.94,5066.52,5116.99,5065.89,296.09M,1.33%
2015-12-28,5040.98,5032.29,5041.27,4999.07,299.29M,-0.15%
2015-12-24,5048.49,5046.19,5063.28,5043.65,172.22M,0.05%
2015-12-23,5045.93,5025.55,5046.09,5020.44,354.60M,0.90%
2015-12-22,5001.11,4988.68,5007.77,4964.08,346.17M,0.65%
2015-12-21,4968.92,4957.53,4968.92,4928.93,393.92M,0.93%
2015-12-18,4923.08,4982.58,4996.49,4921.33,1.52B,-1.59%
2015-12-17,5002.55,5087.17,5088.57,5002.55,427.95M,-1.35%
2015-12-16,5071.13,5033.48,5078.99,4992.63,443.74M,1.52%
2015-12-15,4995.36,4991.21,5026.54,4986.99,449.30M,0.87%
2015-12-14,4952.23,4932.61,4953.60,4871.59,496.83M,0.38%
2015-12-11,4933.47,4979.77,4996.19,4928.67,475.11M,-2.21%
2015-12-10,5045.17,5026.30,5075.65,5019.31,388.23M,0.44%
2015-12-09,5022.86,5077.21,5106.36,5000.12,442.49M,-1.48%
2015-12-08,5098.24,5050.52,5111.73,5045.73,417.62M,-0.07%
2015-12-07,5101.81,5139.46,5139.78,5082.23,436.58M,-0.79%
2015-12-04,5142.27,5050.93,5147.00,5043.49,440.75M,2.08%
2015-12-03,5037.53,5143.15,5144.60,5011.72,486.60M,-1.67%
2015-12-02,5123.22,5158.82,5176.77,5117.15,450.13M,-0.64%
2015-12-01,5156.31,5129.64,5156.31,5120.17,463.40M,0.93%
2015-11-30,5108.67,5139.58,5141.36,5098.70,616.31M,-0.37%
2015-11-27,5127.52,5121.93,5134.35,5108.51,189.35M,0.22%
2015-11-25,5116.14,5106.87,5124.09,5101.18,343.28M,0.26%
2015-11-24,5102.81,5070.66,5110.75,5050.14,417.56M,0.01%
2015-11-23,5102.48,5106.72,5128.08,5084.85,386.57M,-0.05%
2015-11-20,5104.92,5096.96,5112.46,5094.31,429.76M,0.62%
2015-11-19,5073.64,5078.68,5092.46,5067.27,388.35M,-0.03%
2015-11-18,5075.20,5004.60,5078.80,5001.67,451.44M,1.79%
2015-11-17,4986.02,4991.71,5023.45,4975.74,418.58M,0.03%
2015-11-16,4984.62,4916.14,4984.91,4908.66,416.85M,1.15%
2015-11-13,4927.88,4980.86,4989.06,4925.35,444.55M,-1.54%
2015-11-12,5005.08,5043.10,5062.49,5004.46,395.74M,-1.22%
2015-11-11,5067.02,5098.12,5111.19,5066.68,366.71M,-0.32%
2015-11-10,5083.24,5068.55,5086.89,5051.22,432.61M,-0.24%
2015-11-09,5095.30,5128.94,5133.44,5066.10,436.18M,-1.01%
2015-11-06,5147.12,5124.04,5147.12,5092.87,471.93M,0.38%
2015-11-05,5127.74,5144.15,5154.86,5098.49,456.55M,-0.29%
2015-11-04,5142.48,5155.62,5162.57,5122.78,466.94M,-0.05%
2015-11-03,5145.13,5114.31,5163.47,5109.68,446.94M,0.35%
2015-11-02,5127.15,5065.64,5130.51,5061.47,427.28M,1.45%
2015-10-30,5053.75,5079.76,5085.22,5053.75,509.29M,-0.40%
2015-10-29,5074.27,5071.04,5084.63,5066.89,426.89M,-0.42%
2015-10-28,5095.69,5040.38,5095.69,5019.60,493.38M,1.30%
2015-10-27,5030.15,5018.99,5040.08,5009.07,455.96M,-0.09%
2015-10-26,5034.70,5030.80,5045.16,5012.74,418.69M,0.06%
2015-10-23,5031.86,5024.38,5048.55,4999.54,509.63M,2.27%
2015-10-22,4920.05,4875.96,4926.99,4861.80,505.00M,1.65%
2015-10-21,4840.12,4903.98,4904.85,4836.46,431.97M,-0.84%
2015-10-20,4880.97,4900.02,4909.37,4866.60,387.51M,-0.50%
2015-10-19,4905.47,4873.54,4915.49,4865.83,380.43M,0.38%
2015-10-16,4886.69,4872.36,4886.95,4851.28,494.94M,0.34%
2015-10-15,4870.10,4799.43,4870.10,4795.29,445.82M,1.82%
2015-10-14,4782.85,4801.35,4820.09,4771.62,435.24M,-0.29%
2015-10-13,4796.61,4809.24,4858.28,4793.92,354.14M,-0.87%
2015-10-12,4838.64,4839.79,4846.74,4818.16,316.99M,0.17%
2015-10-09,4830.47,4817.28,4841.38,4804.59,404.83M,0.41%
2015-10-08,4810.79,4775.06,4819.07,4737.93,441.40M,0.41%
2015-10-07,4791.15,4775.05,4791.15,4728.71,522.59M,0.90%
2015-10-06,4748.36,4767.63,4783.37,4711.79,471.98M,-0.69%
2015-10-05,4781.26,4742.13,4785.91,4740.24,490.22M,1.56%
2015-10-02,4707.77,4566.13,4707.77,4552.34,510.64M,1.74%
2015-10-01,4627.08,4624.46,4628.23,4559.21,501.35M,0.15%
2015-09-30,4620.16,4574.38,4620.16,4559.18,623.88M,2.28%
2015-09-29,4517.32,4551.04,4596.06,4487.06,548.61M,-0.59%
2015-09-28,4543.97,4665.06,4665.21,4529.41,558.00M,-3.04%
2015-09-25,4686.50,4782.41,4785.22,4659.48,501.80M,-1.01%
2015-09-24,4734.48,4717.89,4746.21,4670.12,481.39M,-0.38%
2015-09-23,4752.74,4764.69,4780.64,4735.13,365.13M,-0.08%
2015-09-22,4756.72,4762.29,4776.28,4716.91,477.77M,-1.50%
2015-09-21,4828.95,4851.98,4881.46,4795.91,453.54M,0.04%
2015-09-18,4827.23,4828.71,4878.71,4819.09,1.36B,-1.36%
2015-09-17,4893.95,4884.11,4960.87,4880.50,444.77M,0.10%
2015-09-16,4889.24,4860.44,4893.44,4848.15,382.59M,0.59%
2015-09-15,4860.52,4819.32,4872.35,4802.09,353.27M,1.14%
2015-09-14,4805.76,4831.98,4832.00,4791.08,358.08M,-0.34%
2015-09-11,4822.34,4770.73,4822.34,4763.15,396.56M,0.54%
2015-09-10,4796.25,4749.96,4826.33,4746.52,444.14M,0.84%
2015-09-09,4756.53,4856.27,4862.88,4746.73,460.53M,-1.15%
2015-09-08,4811.93,4769.72,4815.04,4754.89,445.73M,2.73%
2015-09-04,4683.92,4670.35,4712.67,4657.82,378.95M,-1.05%
2015-09-03,4733.50,4763.10,4800.19,4721.91,434.44M,-0.35%
2015-09-02,4749.98,4704.42,4749.98,4659.41,472.71M,2.46%
2015-09-01,4636.10,4673.61,4722.13,4614.91,582.68M,-2.94%
2015-08-31,4776.51,4798.68,4824.61,4763.42,498.17M,-1.07%
2015-08-28,4828.32,4792.11,4836.78,4788.38,509.59M,0.32%
2015-08-27,4812.71,4761.05,4818.71,4721.79,590.55M,2.45%
2015-08-26,4697.54,4633.51,4703.97,4530.03,633.10M,4.24%
2015-08-25,4506.49,4687.27,4689.54,4506.10,657.53M,-0.44%
2015-08-24,4526.25,4351.61,4694.90,4292.14,926.38M,-3.82%
2015-08-21,4706.04,4801.04,4856.75,4706.04,716.26M,-3.52%
2015-08-20,4877.49,4973.49,4986.51,4877.49,477.70M,-2.82%
2015-08-19,5019.05,5039.03,5060.93,4992.85,399.25M,-0.80%
2015-08-18,5059.35,5082.18,5085.14,5054.97,347.37M,-0.64%
2015-08-17,5091.70,5032.34,5092.69,5022.42,360.39M,0.86%
2015-08-14,5048.23,5025.92,5051.89,5012.61,343.63M,0.29%
2015-08-13,5033.56,5050.94,5071.46,5029.61,376.05M,-0.21%
2015-08-12,5044.39,4994.52,5055.75,4945.79,474.10M,0.15%
2015-08-11,5036.79,5069.16,5089.33,5013.44,451.20M,-1.27%
2015-08-10,5101.80,5081.72,5112.47,5081.11,435.82M,1.16%
2015-08-07,5043.54,5043.97,5055.56,5006.15,465.43M,-0.26%
2015-08-06,5056.44,5146.62,5149.93,5035.41,511.22M,-1.62%
2015-08-05,5139.94,5132.77,5175.26,5131.86,452.96M,0.67%
2015-08-04,5105.55,5110.96,5125.90,5092.46,419.37M,-0.19%
2015-08-03,5115.38,5134.34,5143.08,5082.32,411.24M,-0.25%
2015-07-31,5128.28,5148.18,5155.02,5122.37,517.90M,-0.01%
2015-07-30,5128.78,5100.30,5135.65,5070.62,432.34M,0.33%
2015-07-29,5111.73,5097.86,5117.84,5080.04,443.58M,0.44%
2015-07-28,5089.21,5063.44,5097.69,5025.61,475.08M,0.98%
2015-07-27,5039.78,5055.92,5072.88,5032.69,452.92M,-0.96%
2015-07-24,5088.63,5166.91,5167.54,5084.51,474.84M,-1.12%
2015-07-23,5146.41,5180.33,5197.00,5137.64,439.50M,-0.49%
2015-07-22,5171.77,5146.03,5184.74,5145.78,444.46M,-0.70%
2015-07-21,5208.12,5219.20,5229.00,5196.30,398.16M,-0.21%
2015-07-20,5218.86,5223.18,5231.94,5201.49,390.35M,0.17%
2015-07-17,5210.14,5196.11,5210.16,5183.23,443.21M,0.91%
2015-07-16,5163.18,5138.18,5163.18,5128.56,382.62M,1.26%
2015-07-15,5098.94,5111.11,5125.32,5088.12,384.20M,-0.12%
2015-07-14,5104.89,5077.12,5116.52,5075.12,386.79M,0.66%
2015-07-13,5071.51,5037.27,5074.81,5036.68,383.98M,1.48%
2015-07-10,4997.70,4981.24,5008.05,4966.51,369.46M,1.53%
2015-07-09,4922.40,4976.15,4982.19,4920.40,424.41M,0.26%
2015-07-08,4909.76,4953.98,4965.45,4901.51,450.17M,-1.75%
2015-07-07,4997.46,4993.76,5001.99,4902.21,495.44M,0.11%
2015-07-06,4991.94,4963.80,5020.71,4960.93,489.03M,-0.34%
2015-07-02,5009.21,5024.30,5027.47,4990.74,357.11M,-0.08%
2015-07-01,5013.12,5029.05,5038.55,4994.47,425.75M,0.53%
2015-06-30,4986.87,5000.15,5008.76,4968.26,536.57M,0.57%
2015-06-29,4958.47,5021.21,5051.01,4956.23,490.09M,-2.40%
2015-06-26,5080.51,5113.26,5121.47,5060.82,1.25B,-0.62%
2015-06-25,5112.19,5139.48,5141.71,5102.16,404.12M,-0.20%
2015-06-24,5122.41,5151.38,5164.36,5121.64,396.72M,-0.73%
2015-06-23,5160.10,5161.68,5163.41,5139.33,363.88M,0.12%
2015-06-22,5153.97,5147.87,5162.13,5142.78,392.19M,0.72%
2015-06-19,5117.00,5139.77,5140.17,5113.94,994.33M,-0.31%
2015-06-18,5132.95,5082.06,5143.32,5082.03,434.52M,1.34%
2015-06-17,5064.88,5067.68,5080.11,5042.25,394.12M,0.18%
2015-06-16,5055.55,5023.58,5063.06,5022.56,373.64M,0.51%
2015-06-15,5029.97,5011.79,5035.37,4985.94,429.32M,-0.42%
2015-06-12,5051.10,5060.24,5067.96,5043.24,348.82M,-0.62%
2015-06-11,5082.51,5088.26,5101.39,5075.05,406.91M,0.11%
2015-06-10,5076.69,5029.41,5086.66,5024.17,428.37M,1.25%
2015-06-09,5013.86,5013.13,5027.02,4974.61,394.83M,-0.15%
2015-06-08,5021.63,5066.65,5069.00,5014.06,388.07M,-0.92%
2015-06-05,5068.46,5057.04,5074.98,5025.52,426.33M,0.18%
2015-06-04,5059.12,5078.22,5101.11,5046.29,407.34M,-0.79%
2015-06-03,5099.23,5098.48,5114.60,5084.99,411.41M,0.45%
2015-06-02,5076.52,5063.47,5100.02,5047.35,410.95M,-0.13%
2015-06-01,5082.93,5094.94,5099.01,5045.67,444.44M,0.25%
2015-05-29,5070.02,5093.10,5099.40,5057.59,545.79M,-0.55%
2015-05-28,5097.98,5096.34,5106.65,5080.25,400.53M,-0.17%
2015-05-27,5106.59,5047.86,5111.54,5039.37,424.87M,1.47%
2015-05-26,5032.75,5076.91,5081.17,5016.73,442.17M,-1.11%
2015-05-22,5089.36,5085.39,5103.84,5085.19,363.37M,-0.03%
2015-05-21,5090.79,5065.94,5098.23,5062.51,381.24M,0.38%
2015-05-20,5071.74,5072.44,5097.52,5050.21,401.52M,0.03%
2015-05-19,5070.03,5080.44,5087.35,5062.80,412.31M,-0.17%
2015-05-18,5078.44,5040.92,5084.50,5037.54,391.35M,0.60%
2015-05-15,5048.29,5059.15,5062.65,5034.84,431.42M,-0.05%
2015-05-14,5050.80,5016.68,5051.72,4999.65,404.81M,1.39%
2015-05-13,4981.69,4991.42,5012.97,4977.49,384.76M,0.11%
2015-05-12,4976.19,4966.44,4995.50,4931.60,403.84M,-0.35%
2015-05-11,4993.57,5003.26,5017.38,4992.02,410.32M,-0.20%
2015-05-08,5003.55,4991.63,5014.33,4989.26,450.65M,1.17%
2015-05-07,4945.54,4917.75,4957.12,4914.53,470.26M,0.53%
2015-05-06,4919.64,4956.70,4965.10,4888.17,496.02M,-0.40%
2015-05-05,4939.33,5000.19,5008.27,4934.34,479.75M,-1.55%
2015-05-04,5016.93,5018.35,5043.62,5013.02,415.23M,0.23%
2015-05-01,5005.39,4966.32,5005.39,4962.74,461.13M,1.29%
2015-04-30,4941.42,4996.99,5015.96,4921.56,591.67M,-1.64%
2015-04-29,5023.64,5028.45,5053.85,4999.83,443.71M,-0.63%
2015-04-28,5055.42,5063.26,5075.30,5006.28,476.10M,-0.10%
2015-04-27,5060.25,5104.36,5119.83,5053.54,506.28M,-0.63%
2015-04-24,5092.09,5096.34,5100.37,5081.21,467.32M,0.71%
2015-04-23,5056.06,5020.22,5073.09,5019.30,435.93M,0.41%
2015-04-22,5035.17,5026.57,5040.65,4992.62,398.30M,0.42%
2015-04-21,5014.10,5023.96,5028.22,5009.51,381.51M,0.39%
2015-04-20,4994.60,4958.07,5000.20,4952.68,386.63M,1.27%
2015-04-17,4931.81,4966.11,4974.09,4912.32,506.00M,-1.52%
2015-04-16,5007.79,4999.36,5016.00,4996.00,383.97M,-0.06%
2015-04-15,5011.02,4992.62,5021.19,4989.24,425.85M,0.68%
2015-04-14,4977.29,4988.82,4996.82,4952.01,364.24M,-0.22%
2015-04-13,4988.25,5001.56,5024.25,4985.96,369.22M,-0.15%
2015-04-10,4995.98,4977.03,4996.08,4970.02,341.08M,0.43%
2015-04-09,4974.56,4950.84,4975.93,4928.11,387.11M,0.48%
2015-04-08,4950.82,4914.15,4956.72,4914.15,409.41M,0.83%
2015-04-07,4910.23,4917.50,4948.88,4909.77,373.96M,-0.14%
2015-04-06,4917.32,4855.94,4929.62,4852.91,466.90M,0.62%
2015-04-02,4886.94,4885.41,4901.32,4872.96,383.83M,0.14%
2015-04-01,4880.23,4894.36,4899.38,4844.39,457.08M,-0.42%
2015-03-31,4900.88,4925.91,4940.87,4899.31,509.76M,-0.94%
2015-03-30,4947.44,4921.78,4948.46,4921.12,419.66M,1.15%
2015-03-27,4891.22,4863.74,4899.26,4859.65,429.39M,0.57%
2015-03-26,4863.36,4835.72,4889.21,4825.93,488.34M,-0.27%
2015-03-25,4876.52,5002.83,5006.76,4876.52,518.11M,-2.37%
2015-03-24,4994.73,5010.10,5032.48,4994.56,383.80M,-0.32%
2015-03-23,5010.97,5020.60,5031.39,5010.97,394.24M,-0.31%
2015-03-20,5026.42,5033.47,5042.14,5020.06,1.07B,0.68%
2015-03-19,4992.38,4982.02,5000.02,4979.94,388.56M,0.19%
2015-03-18,4982.83,4926.83,5001.57,4907.72,473.04M,0.92%
2015-03-17,4937.44,4912.65,4944.91,4907.02,415.82M,0.16%
2015-03-16,4929.51,4897.27,4929.94,4889.09,417.73M,1.19%
2015-03-13,4871.76,4885.54,4904.47,4842.80,439.59M,-0.44%
2015-03-12,4893.29,4853.98,4895.80,4853.20,451.95M,0.89%
2015-03-11,4849.94,4866.94,4876.09,4846.79,456.59M,-0.20%
2015-03-10,4859.80,4899.51,4903.44,4859.80,460.96M,-1.67%
2015-03-09,4942.44,4936.08,4950.47,4920.82,405.49M,0.31%
2015-03-06,4927.37,4967.24,4982.93,4918.62,462.81M,-1.11%
2015-03-05,4982.81,4979.95,4993.52,4963.10,417.03M,0.32%
2015-03-04,4967.14,4961.24,4973.32,4938.90,433.19M,-0.26%
2015-03-03,4979.90,4990.70,4996.66,4956.07,481.23M,-0.56%
2015-03-02,5008.10,4973.43,5008.57,4972.01,468.54M,0.90%
2015-02-27,4963.53,4985.03,4989.25,4960.88,485.69M,-0.49%
2015-02-26,4987.89,4969.27,4989.11,4955.51,437.96M,0.42%
2015-02-25,4967.14,4960.36,4984.24,4955.99,422.94M,-0.02%
2015-02-24,4968.12,4956.21,4971.18,4945.14,429.64M,0.14%
2015-02-23,4960.97,4953.10,4960.97,4939.56,452.05M,0.10%
2015-02-20,4955.97,4919.78,4957.02,4905.59,456.72M,0.63%
2015-02-19,4924.70,4901.51,4929.53,4900.63,380.21M,0.37%
2015-02-18,4906.36,4890.84,4907.50,4885.60,410.20M,0.14%
2015-02-17,4899.27,4889.98,4901.89,4880.64,450.15M,0.11%
2015-02-13,4893.84,4869.73,4893.84,4860.12,455.86M,0.75%
2015-02-12,4857.61,4828.08,4857.61,4823.57,480.02M,1.18%
2015-02-11,4801.18,4788.37,4810.36,4780.13,433.80M,0.28%
2015-02-10,4787.65,4754.62,4793.27,4737.12,441.96M,1.30%
2015-02-09,4726.01,4723.73,4749.47,4719.61,411.22M,-0.39%
2015-02-06,4744.40,4768.85,4787.19,4731.22,494.10M,-0.43%
2015-02-05,4765.10,4729.65,4767.38,4722.80,501.77M,1.03%
2015-02-04,4716.70,4699.81,4744.33,4697.79,549.87M,-0.23%
2015-02-03,4727.74,4693.25,4727.74,4670.82,553.80M,1.09%
2015-02-02,4676.69,4650.60,4676.69,4580.46,525.39M,0.89%
2015-01-30,4635.24,4671.20,4703.81,4631.10,638.81M,-1.03%
2015-01-29,4683.41,4635.73,4688.41,4601.76,529.67M,0.98%
2015-01-28,4637.99,4740.69,4742.06,4637.48,534.45M,-0.93%
2015-01-27,4681.50,4698.23,4721.88,4659.83,469.34M,-1.89%
2015-01-26,4771.76,4752.36,4774.18,4734.20,460.89M,0.29%
2015-01-23,4757.88,4748.19,4771.18,4737.95,414.94M,0.16%
2015-01-22,4750.40,4690.93,4752.60,4644.57,515.53M,1.78%
2015-01-21,4667.42,4641.95,4692.46,4629.59,463.22M,0.27%
2015-01-20,4654.85,4655.84,4665.65,4601.10,473.62M,0.44%
